武器种类,时代,成本,移动映射成本损耗/H,交战映射成本损耗/H,编制宽度,组织度,侦查（10阶段）,防御（10阶段）,装甲厚度,火控（10阶段）,电子干扰（10阶段）,电子抗性（10阶段）,燃料容量,燃料每轮消耗,对地友伤（10阶段）,对地命中（10阶段）,对地穿甲穿透（10阶段）,对地压制（10阶段）,对空命中（10阶段）,对空伤害（10阶段）,对空装甲穿透（不用设计就是0即可）,对海命中（10阶段）,对海装甲穿透（10阶段）,海洋适应性,平原适应性,城市适应性,丘陵适应性,森林适应性,丛林适应性,山地适应性,沙漠适应性,沼泽适应性,可通行冰面湖泊适应性,酷暑适应性,炎热适应性,温和适应性,严寒适应性,极寒适应性,晴朗适应性,小雨适应性,暴雨适应性,小雪适应性,暴风雪适应性,沙尘暴适应性,大雾适应性,人力占用,速度（km/h）,部队摩托化时卡车成本系数,部队非摩托化时卡车成本系数,血量,突破（10阶段）,堑壕防御,对地硬攻（10阶段）,对地软攻（10阶段）,对海伤害（10阶段）,武器定位
轮式装甲车,现代,3500,0.002,0.006,14,49.8,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,11.074=29.532=50.758=66.447=92.287=81.213=57.218=35.069=18.457=9.229,61.221,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,56,0.672,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,4.614=12.305=21.149=27.686=38.453=33.839=23.841=14.612=7.691=3.845,3.691=9.844=16.919=22.149=30.762=27.071=19.073=11.69=6.152=3.076,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,2.538=4.845=7.152=9.459=11.536=10.959=9.459=7.152=4.845=2.538,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,39,25,0.12,0.02,53.927,7.383=19.688=33.839=44.298=61.525=54.142=38.145=23.379=12.305=6.152,38,4.614=12.305=21.149=27.686=38.453=33.839=23.841=14.612=7.691=3.845,3.691=9.844=16.919=22.149=30.762=27.071=19.073=11.69=6.152=3.076,3.045=8.121=13.958=18.273=25.379=22.334=15.735=9.644=5.076=2.538,2
履带式步兵战车,冷战,3500,0.002,0.006,16,43.2,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.029=21.411=36.8=48.174=66.908=58.879=41.483=25.425=13.382=6.691,44.385,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,40.6,0.487,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,3.345=8.921=15.333=20.073=27.878=24.533=17.285=10.594=5.576=2.788,2.676=7.137=12.267=16.058=22.303=19.626=13.828=8.475=4.461=2.23,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.84=3.513=5.185=6.858=8.364=7.945=6.858=5.185=3.513=1.84,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,44,15,0.12,0.02,49.527,5.353=14.274=24.533=32.116=44.606=39.253=27.655=16.95=8.921=4.461,32.5,3.345=8.921=15.333=20.073=27.878=24.533=17.285=10.594=5.576=2.788,2.676=7.137=12.267=16.058=22.303=19.626=13.828=8.475=4.461=2.23,2.208=5.888=10.12=13.248=18.4=16.192=11.408=6.992=3.68=1.84,2
履带式步兵战车,现代,8500,0.002,0.006,16,50.646,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,12.182=32.486=55.835=73.093=101.518=89.336=62.941=38.577=20.304=10.152,63.436,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,136,1.632,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,5.076=13.536=23.265=30.455=42.299=37.223=26.226=16.074=8.46=4.23,4.061=10.829=18.612=24.364=33.839=29.779=20.98=12.859=6.768=3.384,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,2.792=5.33=7.868=10.406=12.69=12.055=10.406=7.868=5.33=2.792,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,44,20,0.12,0.02,55.004,8.121=21.657=37.223=48.729=67.679=59.557=41.961=25.718=13.536=6.768,38,5.076=13.536=23.265=30.455=42.299=37.223=26.226=16.074=8.46=4.23,4.061=10.829=18.612=24.364=33.839=29.779=20.98=12.859=6.768=3.384,3.35=8.934=15.355=20.101=27.918=24.567=17.309=10.609=5.584=2.792,2
无人机,现代,8000,0.002,0.006,2,50.588,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,12.106=32.284=55.488=72.639=100.887=88.781=62.55=38.337=20.177=10.089,21.095,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,128,1.536,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,2.522=6.726=11.56=15.133=21.018=18.496=13.031=7.987=4.204=2.102,2.522=6.726=11.56=15.133=21.018=18.496=13.031=7.987=4.204=2.102,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,2.774=5.297=7.819=10.341=12.611=11.98=10.341=7.819=5.297=2.774,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,5,160,0,0,48.93,8.071=21.523=36.992=48.426=67.258=59.187=41.7=25.558=13.452=6.726,38,2.522=6.726=11.56=15.133=21.018=18.496=13.031=7.987=4.204=2.102,2.522=6.726=11.56=15.133=21.018=18.496=13.031=7.987=4.204=2.102,3.329=8.878=15.259=19.976=27.744=24.415=17.201=10.543=5.549=2.774,3
陆军直升机,冷战,6000,0.002,0.006,16,43.714,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.517=22.711=39.035=51.1=70.972=62.456=44.003=26.97=14.194=7.097,15.12,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,69.6,0.835,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,1.774=4.731=8.132=10.646=14.786=13.012=9.167=5.619=2.957=1.479,1.774=4.731=8.132=10.646=14.786=13.012=9.167=5.619=2.957=1.479,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.952=3.726=5.5=7.275=8.872=8.428=7.275=5.5=3.726=1.952,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,44,250,0,0,44.181,5.678=15.141=26.023=34.067=47.315=41.637=29.335=17.98=9.463=4.731,32.5,1.774=4.731=8.132=10.646=14.786=13.012=9.167=5.619=2.957=1.479,1.774=4.731=8.132=10.646=14.786=13.012=9.167=5.619=2.957=1.479,2.342=6.246=10.735=14.053=19.517=17.175=12.101=7.417=3.903=1.952,3
陆军直升机,现代,25000,0.002,0.006,16,51.676,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,13.531=36.082=62.015=81.183=112.755=99.224=69.908=42.847=22.551=11.275,22.044,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,4,0.048,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,2.819=7.517=12.92=16.913=23.491=20.672=14.564=8.926=4.698=2.349,2.819=7.517=12.92=16.913=23.491=20.672=14.564=8.926=4.698=2.349,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,3.101=5.92=8.738=11.557=14.094=13.39=11.557=8.738=5.92=3.101,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,44,300,0,0,50.315,9.02=24.054=41.343=54.122=75.17=66.149=46.605=28.565=15.034=7.517,38,2.819=7.517=12.92=16.913=23.491=20.672=14.564=8.926=4.698=2.349,2.819=7.517=12.92=16.913=23.491=20.672=14.564=8.926=4.698=2.349,3.721=9.922=17.054=22.325=31.008=27.287=19.225=11.783=6.202=3.101,3
轻型坦克,一战,500,0.002,0.006,16,32.957,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,3.248=8.662=14.887=19.489=27.068=23.82=16.782=10.286=5.414=2.707,21.148,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,3,0.036,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,1.353=3.609=6.203=8.12=11.278=9.925=6.993=4.286=2.256=1.128,1.083=2.887=4.962=6.496=9.023=7.94=5.594=3.429=1.805=0.902,0.008=0.015=0.023=0.03=0.037=0.035=0.03=0.023=0.015=0.008,0.744=1.421=2.098=2.774=3.384=3.214=2.774=2.098=1.421=0.744,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,44,6,0.12,0.02,41.581,2.165=5.775=9.925=12.993=18.045=15.88=11.188=6.857=3.609=1.805,25.5,1.353=3.609=6.203=8.12=11.278=9.925=6.993=4.286=2.256=1.128,1.083=2.887=4.962=6.496=9.023=7.94=5.594=3.429=1.805=0.902,0.893=2.382=4.094=5.359=7.444=6.55=4.615=2.829=1.489=0.744,2
轻型坦克,二战,600,0.002,0.006,16,36.128,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,4.443=11.848=20.363=26.657=37.024=32.581=22.955=14.069=7.405=3.702,28.422,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,4.8,0.058,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,1.851=4.937=8.485=11.107=15.427=13.575=9.565=5.862=3.085=1.543,1.481=3.949=6.788=8.886=12.341=10.86=7.652=4.69=2.468=1.234,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,1.018=1.944=2.869=3.795=4.628=4.397=3.795=2.869=1.944=1.018,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,44,12,0.12,0.02,43.799,2.962=7.898=13.575=17.771=24.683=21.721=15.303=9.379=4.937=2.468,28,1.851=4.937=8.485=11.107=15.427=13.575=9.565=5.862=3.085=1.543,1.481=3.949=6.788=8.886=12.341=10.86=7.652=4.69=2.468=1.234,1.222=3.258=5.6=7.331=10.182=8.96=6.313=3.869=2.036=1.018,2
轻型坦克,冷战,1200,0.002,0.006,16,42.182,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,7.063=18.835=32.373=42.38=58.86=51.797=36.493=22.367=11.772=5.886,42.454,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,13.92,0.167,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,2.943=7.848=13.489=17.658=24.525=21.582=15.206=9.32=4.905=2.453,2.354=6.278=10.791=14.127=19.62=17.266=12.164=7.456=3.924=1.962,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.619=3.09=4.562=6.033=7.358=6.99=6.033=4.562=3.09=1.619,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,44,18,0.12,0.02,48.232,4.709=12.557=21.582=28.253=39.24=34.531=24.329=14.911=7.848=3.924,32.5,2.943=7.848=13.489=17.658=24.525=21.582=15.206=9.32=4.905=2.453,2.354=6.278=10.791=14.127=19.62=17.266=12.164=7.456=3.924=1.962,1.942=5.18=8.903=11.654=16.187=14.244=10.036=6.151=3.237=1.619,2
中型坦克,二战,1500,0.002,0.006,22,36.994,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,5.01=13.359=22.961=30.058=41.748=36.738=25.884=15.864=8.35=4.175,29.555,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,12,0.144,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,2.087=5.566=9.567=12.524=17.395=15.307=10.785=6.61=3.479=1.739,1.67=4.453=7.654=10.019=13.916=12.246=8.628=5.288=2.783=1.392,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,1.148=2.192=3.235=4.279=5.218=4.958=4.279=3.235=2.192=1.148,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,61,8,0.12,0.02,44.901,3.34=8.906=15.307=20.039=27.832=24.492=17.256=10.576=5.566=2.783,28,2.087=5.566=9.567=12.524=17.395=15.307=10.785=6.61=3.479=1.739,1.67=4.453=7.654=10.019=13.916=12.246=8.628=5.288=2.783=1.392,1.378=3.674=6.314=8.266=11.481=10.103=7.118=4.363=2.296=1.148,2
中型坦克,冷战,4500,0.002,0.006,22,43.439,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.256=22.017=37.841=49.538=68.803=60.546=42.658=26.145=13.761=6.88,44.84,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,52.2,0.626,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,3.44=9.174=15.767=20.641=28.668=25.228=17.774=10.894=5.734=2.867,2.752=7.339=12.614=16.513=22.934=20.182=14.219=8.715=4.587=2.293,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.892=3.612=5.332=7.052=8.6=8.17=7.052=5.332=3.612=1.892,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,61,12,0.12,0.02,49.832,5.504=14.678=25.228=33.025=45.868=40.364=28.438=17.43=9.174=4.587,32.5,3.44=9.174=15.767=20.641=28.668=25.228=17.774=10.894=5.734=2.867,2.752=7.339=12.614=16.513=22.934=20.182=14.219=8.715=4.587=2.293,2.27=6.055=10.406=13.623=18.921=16.65=11.731=7.19=3.784=1.892,2
重型坦克,二战,2500,0.002,0.006,56,37.479,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,5.328=14.207=24.418=31.965=44.396=39.069=27.526=16.871=8.879=4.44,30.191,0.004=0.011=0.019=0.025=0.035=0.031=0.022=0.013=0.007=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,0.005=0.013=0.023=0.03=0.042=0.037=0.026=0.016=0.008=0.004,2,0.024,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,2.22=5.919=10.174=13.319=18.498=16.279=11.469=7.029=3.7=1.85,1.776=4.736=8.139=10.655=14.799=13.023=9.175=5.624=2.96=1.48,0.011=0.021=0.03=0.04=0.049=0.047=0.04=0.03=0.021=0.011,1.221=2.331=3.441=4.551=5.55=5.272=4.551=3.441=2.331=1.221,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,156,5,0.12,0.02,45.519,3.552=9.471=16.279=21.31=29.597=26.046=18.35=11.247=5.919=2.96,28,2.22=5.919=10.174=13.319=18.498=16.279=11.469=7.029=3.7=1.85,1.776=4.736=8.139=10.655=14.799=13.023=9.175=5.624=2.96=1.48,1.465=3.907=6.715=8.79=12.209=10.744=7.57=4.639=2.442=1.221,2
重型坦克,冷战,7000,0.002,0.006,56,43.861,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.656=23.083=39.675=51.938=72.135=63.479=44.724=27.411=14.427=7.214,45.64,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,81.2,0.974,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,3.607=9.618=16.531=21.641=30.056=26.45=18.635=11.421=6.011=3.006,2.885=7.694=13.225=17.313=24.045=21.16=14.908=9.137=4.809=2.405,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,1.984=3.787=5.591=7.394=9.017=8.566=7.394=5.591=3.787=1.984,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,156,10,0.12,0.02,50.368,5.771=15.389=26.45=34.625=48.09=42.319=29.816=18.274=9.618=4.809,32.5,3.607=9.618=16.531=21.641=30.056=26.45=18.635=11.421=6.011=3.006,2.885=7.694=13.225=17.313=24.045=21.16=14.908=9.137=4.809=2.405,2.38=6.348=10.91=14.283=19.837=17.457=12.299=7.538=3.967=1.984,2
主战坦克,冷战,8000,0.002,0.006,28,43.988,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,8.777=23.406=40.229=52.663=73.143=64.366=45.349=27.794=14.629=7.314,45.882,0.006=0.016=0.028=0.037=0.051=0.045=0.031=0.019=0.01=0.005,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,0.007=0.019=0.033=0.044=0.061=0.054=0.038=0.023=0.012=0.006,92.8,1.114,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,3.657=9.752=16.762=21.943=30.476=26.819=18.895=11.581=6.095=3.048,2.926=7.802=13.41=17.554=24.381=21.455=15.116=9.265=4.876=2.438,0.016=0.03=0.044=0.058=0.071=0.067=0.058=0.044=0.03=0.016,2.011=3.84=5.669=7.497=9.143=8.686=7.497=5.669=3.84=2.011,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,78,15,0.12,0.02,50.53,5.851=15.604=26.819=35.109=48.762=42.911=30.233=18.53=9.752=4.876,32.5,3.657=9.752=16.762=21.943=30.476=26.819=18.895=11.581=6.095=3.048,2.926=7.802=13.41=17.554=24.381=21.455=15.116=9.265=4.876=2.438,2.414=6.437=11.063=14.482=20.114=17.701=12.471=7.643=4.023=2.011,2
主战坦克,现代,25000,0.002,0.006,28,51.676,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,13.531=36.082=62.015=81.183=112.755=99.224=69.908=42.847=22.551=11.275,66.133,0.008=0.022=0.039=0.05=0.07=0.062=0.043=0.027=0.014=0.007,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,0.01=0.027=0.046=0.06=0.084=0.074=0.052=0.032=0.017=0.008,4,0.048,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,5.638=15.034=25.84=33.826=46.981=41.343=29.128=17.853=9.396=4.698,4.51=12.027=20.672=27.061=37.585=33.075=23.303=14.282=7.517=3.758,0.022=0.041=0.061=0.08=0.098=0.093=0.08=0.061=0.041=0.022,3.101=5.92=8.738=11.557=14.094=13.39=11.557=8.738=5.92=3.101,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,78,25,0.12,0.02,56.315,9.02=24.054=41.343=54.122=75.17=66.149=46.605=28.565=15.034=7.517,38,5.638=15.034=25.84=33.826=46.981=41.343=29.128=17.853=9.396=4.698,4.51=12.027=20.672=27.061=37.585=33.075=23.303=14.282=7.517=3.758,3.721=9.922=17.054=22.325=31.008=27.287=19.225=11.783=6.202=3.101,2
支援器材,一战,10,0.002,0.006,,29.862,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,1.729=4.611=7.925=10.375=14.409=12.68=8.934=5.476=2.882=1.441,1.132,0.003=0.008=0.014=0.019=0.026=0.023=0.016=0.01=0.005=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.004=0.01=0.017=0.023=0.032=0.028=0.02=0.012=0.006=0.003,0.06,0.001,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0.173=0.461=0.793=1.037=1.441=1.268=0.893=0.548=0.288=0.144,0.36=0.961=1.651=2.161=3.002=2.642=1.861=1.141=0.6=0.3,0.008=0.015=0.023=0.03=0.037=0.035=0.03=0.023=0.015=0.008,0.396=0.756=1.117=1.477=1.801=1.711=1.477=1.117=0.756=0.396,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,2,,,,31.643,1.153=3.074=5.283=6.916=9.606=8.453=5.956=3.65=1.921=0.961,25.5,0.173=0.461=0.793=1.037=1.441=1.268=0.893=0.548=0.288=0.144,0.36=0.961=1.651=2.161=3.002=2.642=1.861=1.141=0.6=0.3,0.476=1.268=2.179=2.853=3.963=3.487=2.457=1.506=0.793=0.396,3
